latitude,longitude
13.1285587,80.2526057
13.1615549,80.3056174
13.1613354,80.305593
13.1364872,80.1627767
13.1367641,80.1627803
13.1359975,80.1629716
13.1361754,80.1627225
13.0776256,80.2197798
13.0196318,80.1702303
13.0193999,80.1699194
13.1619854,80.2999451
13.16898,80.2041441
13.1686052,80.2040428
12.8883671,80.2222855
13.0889601,80.2430548
13.1471068,80.1966982
13.1460745,80.1973919
13.1482142,80.1975537
13.1462033,80.1968475
13.147353,80.1972478
13.1452834,80.1946607
13.1457051,80.1948504
13.145626,80.1950789
12.9897311,80.2140518
12.9900369,80.2138657
12.9910729,80.2193372
12.9912959,80.2185521
12.9862941,80.2413599
12.9872056,80.2413514
12.9870319,80.2192026
12.9878817,80.2195527
12.9973977,80.261157
12.9974396,80.2607544
12.9889225,80.2204784
12.9881703,80.2201434
12.997087,80.2620221
12.9971205,80.2615574
13.026973,80.1902231
12.987436,80.2219036
12.9872977,80.221527
13.0726625,80.1793796
13.0716235,80.1861668
13.0720192,80.1860923
12.999996,80.2626592
13.0000802,80.2620687
13.0685451,80.1830942
13.067987,80.1830873
12.9450961,80.2357911
13.0009025,80.2606435
12.9439227,80.236046
12.9436058,80.2360059
12.9436775,80.2355872
13.068894,80.185864
13.0688264,80.1853375
12.9722652,80.2221739
12.9440434,80.239092
13.0018565,80.2583408
13.0022183,80.2583421
12.9426799,80.2393789
12.9421619,80.2392498
13.020465,80.1596561
13.0005356,80.2552926
13.1149951,80.1649514
13.0420773,80.1617647
13.0213443,80.1596362
13.04521,80.206412
13.019181,80.1669738
13.1028206,80.1978993
12.9594388,80.1927884
12.9597502,80.1972153
12.9616431,80.1981964
12.9608474,80.1982035
12.9588205,80.1934857
12.9588101,80.1932097
13.1109246,80.2174719
12.9592211,80.1957602
13.0043507,80.2438598
13.0050332,80.2445852
13.0049671,80.2441578
13.0047123,80.2441667
13.0054657,80.2433059
13.0052152,80.2443301
12.983064,80.2225553
12.9838003,80.2225076
13.0877811,80.1745143
13.0877422,80.1752874
13.0862298,80.1732276
13.0862735,80.1735497
13.1116633,80.21515
13.0903247,80.1787012
13.0894422,80.1787061
13.0902167,80.1780104
13.0894569,80.178
13.1385414,80.2804864
12.9848943,80.2318976
13.0168228,80.2126896
13.065962,80.227731
13.0647445,80.2252442
12.916708,80.2333091
12.9169611,80.2331712
12.9144435,80.2353885
12.9144994,80.2348846
13.0424545,80.1791303
13.0410468,80.179082
13.0405076,80.1790486
12.9186209,80.2335522
12.9185767,80.2339404
12.9715532,80.2033501
12.9710798,80.2029099
12.9716408,80.2027398
12.9251533,80.2091946
13.0240357,80.2296864
13.0234924,80.2293429
12.9746725,80.2008356
12.9737346,80.2016951
12.9741117,80.2015078
12.922293,80.2040222
12.922297,80.2038249
12.9222526,80.2039011
12.9236541,80.2063342
12.9235916,80.2065897
12.9224839,80.2049256
13.0207299,80.2254189
13.0414375,80.1871941
13.0203029,80.2266128
13.0199311,80.2264848
12.92424,80.2085441
12.9247514,80.2089542
12.924289,80.2089081
13.0758787,80.1856388
13.0763578,80.1851177
13.076016,80.1851227
13.0441107,80.2443916
13.1151563,80.1912992
12.9787667,80.1919816
12.9795192,80.1921664
12.978775,80.19981
12.9781163,80.1998235
12.9794525,80.196113
12.979958,80.1961606
13.1143857,80.1984337
13.1147126,80.1985594
13.1148095,80.1981882
13.1156718,80.1912641
13.1174664,80.1935018
13.1172862,80.1917431
13.1182354,80.194135
12.9311241,80.2364869
12.9804563,80.1988672
12.9797727,80.1987358
12.9785951,80.196916
12.9790747,80.1968594
12.9762338,80.199239
12.9765824,80.1992494
13.1840643,80.3020702
12.9457066,80.2504858
13.1878828,80.3030642
13.1872893,80.3061121
13.1871841,80.305697
13.1870719,80.3060627
13.1876173,80.3058966
13.1884562,80.3059944
13.1885175,80.3054869
13.1881433,80.3046683
13.1885133,80.3047902
13.188395,80.3085794
13.1886859,80.3070063
13.0310594,80.2771288
13.0315708,80.2770545
13.0310675,80.2768861
13.0307675,80.2768713
13.0310723,80.2767798
13.0310983,80.2764488
13.0307991,80.2763056
13.030621,80.2770906
13.0308386,80.2759124
12.9540098,80.2396696
12.9720361,80.2053507
13.0284764,80.1795947
13.028458,80.1798888
12.9303835,80.2482819
12.9926946,80.2125704
12.9927634,80.2123253
13.1154476,80.1651028
12.9864229,80.225386
13.025552,80.1893709
12.9940178,80.2177442
12.8773594,80.2277952
12.8777127,80.2278931
12.931589,80.2302689
13.1634647,80.2044806
13.1636536,80.2038863
13.0690692,80.1858157
12.9795356,80.2107789
13.065654,80.176074
13.0656443,80.1755553
13.0654709,80.1928426
13.1209241,80.2183668
12.9590573,80.2347846
12.9591081,80.2347925
12.9614121,80.2392251
12.9610069,80.2389998
12.953937,80.2375954
12.9614008,80.2388257
12.9608452,80.2388013
12.9927985,80.2013113
12.993306,80.201585
12.9940977,80.2034573
12.9939426,80.2039845
13.1924003,80.2750142
13.1950944,80.2750527
13.017951,80.2652383
13.0178985,80.2652349
13.1964705,80.275267
13.1978625,80.2754904
13.1983609,80.2755558
13.2006094,80.2758523
13.200806,80.2758827
13.2012044,80.2759407
13.2014067,80.2759714
13.2016135,80.2760118
12.9585599,80.2364713
12.9585174,80.2361722
13.1220842,80.1537677
12.9562968,80.2384664
12.9566296,80.2387089
12.9765213,80.2333607
12.9591543,80.2346292
12.9597002,80.2339455
12.9613999,80.2362245
12.9617317,80.2362691
12.977102,80.2338809
12.979153,80.2423138
12.9788214,80.2422664
13.0173036,80.2649577
12.9912988,80.2074314
12.9637896,80.2429512
12.9636783,80.2434052
12.9799679,80.24278
12.9799335,80.2432257
13.0870874,80.2421248
12.9775508,80.2346952
12.980461,80.2420476
12.9937509,80.2095077
12.9941772,80.2091209
12.9943093,80.2091191
12.91841,80.2018497
12.9184843,80.2015161
12.9464797,80.239904
13.105672,80.2025814
13.1066712,80.2052985
13.10252,80.2109447
13.1025744,80.2104996
13.101977,80.2062336
13.1252405,80.2477054
13.1019398,80.2232448
13.1020501,80.222465
13.1267036,80.2459924
13.1266921,80.2462489
13.1255668,80.2521173
13.0443894,80.1732549
13.0444173,80.172981
13.1274518,80.2535405
13.1267607,80.2536372
12.9925578,80.2122696
12.9923669,80.2121864
13.1987036,80.3178771
13.1991004,80.318026
13.1994991,80.3181552
13.1665676,80.2147422
13.1668431,80.2147418
13.1668453,80.2141833
13.1676229,80.2142766
13.1672164,80.2137472
13.16717,80.2142214
13.1671419,80.2143781
13.1668824,80.213792
13.166854,80.2139958
13.1659635,80.2139584
13.0275359,80.1603255
13.1187167,80.2179026
13.1191025,80.2178346
13.1187678,80.2185848
13.1191101,80.2186382
12.9720509,80.2259094
13.122559,80.2150614
13.1225444,80.2149015
13.1226864,80.2149019
13.122717,80.2143975
13.1226989,80.215161
13.122617,80.2197961
13.1219634,80.2192926
13.1226149,80.2192773
13.1222869,80.219285
13.1222922,80.2194657
13.1221576,80.2205245
13.1213634,80.2205249
13.1181218,80.2143588
13.1512377,80.236746
13.1515636,80.2367839
12.9738097,80.2292088
12.9735679,80.2281219
13.1547544,80.2355528
13.1547424,80.2359725
13.1718093,80.2580068
13.1697291,80.262007
13.1697188,80.261589
13.1682418,80.2597596
13.1693035,80.2593873
13.0711491,80.2392042
12.9729427,80.2271179
12.9730901,80.2260306
12.9731606,80.2265798
13.108011,80.2462397
13.1084501,80.2503512
13.1031349,80.2020479
13.1027408,80.2020423
13.1241225,80.1631218
12.9731411,80.2314679
12.8859665,80.224608
13.1269643,80.1593265
13.1359543,80.1895629
13.1277638,80.1580437
13.1277445,80.1588319
12.8819519,80.2283258
12.8822137,80.2283655
12.88493,80.2241186
12.8600826,80.2266125
12.8601042,80.2271027
12.8600436,80.2275989
13.1354828,80.2976796
13.1354057,80.2979375
13.1356222,80.2977155
13.1355621,80.2979353
13.1352753,80.2976263
13.1352192,80.2978848
13.137724,80.1555029
13.13737,80.1555033
13.1093119,80.1552359
13.1094156,80.1550354
13.1091621,80.1549075
13.1089363,80.154688
13.109419,80.1562524
13.121861,80.1534041
13.0516888,80.2383377
13.0955511,80.2069006
13.1257167,80.2057894
13.1315955,80.1936383
13.1312979,80.1936993
13.0891904,80.1761179
13.0891654,80.1766875
13.0972183,80.2025616
13.097835,80.2020056
13.1334579,80.1935957
13.1331267,80.1935315
12.9273482,80.1959329
13.1752292,80.2206898
13.1753048,80.2199841
13.1752842,80.2201404
13.1751661,80.2201344
12.9559982,80.2118521
12.9564566,80.2120756
12.9567265,80.2124941
12.9561327,80.2119192
12.9560248,80.2121721
12.9559136,80.2124435
13.102876,80.2052778
13.0178004,80.2028667
13.0174231,80.2027151
12.9541025,80.2115038
12.9536385,80.2113149
12.9539268,80.2111817
12.9538496,80.2113945
12.9537754,80.2116296
12.9897045,80.2183845
12.9539758,80.2114485
13.0818043,80.2451982
13.0809645,80.2451128
13.0302468,80.1763627
13.1940981,80.238683
13.1942219,80.2379344
13.1140062,80.2013717
13.11333,80.2014418
13.0239516,80.2784439
13.0241409,80.277256
13.024068,80.2777659
13.0239981,80.2780452
13.024582,80.2781583
12.9429,80.2576148
12.9435176,80.2572893
12.9447777,80.2584805
12.9449186,80.2576289
12.9455934,80.2586248
12.9457997,80.2574709
13.0605067,80.2743029
13.060485,80.2746919
13.1679075,80.2981925
13.1676276,80.2981457
13.0611134,80.2764103
13.1984495,80.2792204
13.1984515,80.2796317
13.1375681,80.2392043
13.1377974,80.2392294
13.1390945,80.2375935
13.1390226,80.2388459
13.1193617,80.2469547
13.072823,80.223646
13.0715332,80.2314955
13.0715803,80.2319788
12.9879635,80.1946304
12.987578,80.194536
13.0626551,80.1756118
13.0624129,80.1756263
13.0222616,80.1856549
13.126094,80.265551
13.0780629,80.1824265
13.1283519,80.2581941
13.0993622,80.2645701
12.9907405,80.2517954
12.9406228,80.2577301
12.9407415,80.2572058
12.9410591,80.2560951
12.9412723,80.2578201
12.9409982,80.2589928
13.1690165,80.2478561
13.169055,80.24819
12.9896572,80.1954047
13.0483588,80.1633046
13.0502863,80.1650935
13.0255843,80.2776474
13.0253645,80.2780359
12.9113067,80.196964
12.9130066,80.1960616
12.9138232,80.196146
12.939162,80.2068719
13.1637513,80.2965936
13.1534858,80.2115852
13.1531127,80.2115211
12.9995532,80.2120077
13.0129699,80.2133586
13.0143641,80.2124593
12.9710501,80.1836657
12.9705763,80.1836255
12.970384,80.1836027
12.9732214,80.1838123
12.9718649,80.1879769
13.0569559,80.2072363
13.056918,80.2077085
13.1741613,80.2501839
12.9873,80.2532814
12.9871408,80.2532702
13.0789739,80.2775262
13.078416,80.2775401
13.0549394,80.2027758
13.0553807,80.2027695
12.9971379,80.2115439
12.9977764,80.2116184
12.9971625,80.211326
12.9975445,80.2113535
12.9361833,80.1946652
12.9361079,80.1955042
12.9365376,80.1951524
13.1017032,80.1794278
13.1017047,80.179797
13.0202082,80.152119
13.020369,80.1516905
13.020506,80.1523661
13.020827,80.1518202
12.9353634,80.1989048
12.9350105,80.1996727
12.9544502,80.2377885
12.9540915,80.2377152
13.1021275,80.1833499
13.2041353,80.31584
13.204654,80.3164132
13.0933442,80.2687489
13.0933082,80.2686673
13.1416864,80.2554858
13.142013,80.2554962
13.1428183,80.2552167
13.0949342,80.2666437
13.1734068,80.2057982
13.1735909,80.2068027
12.9726125,80.2190144
12.9726589,80.2184971
12.9731033,80.2198761
13.0931613,80.2409713
13.0929897,80.2397181
12.9667474,80.2060733
12.9671325,80.2061332
13.1035073,80.157081
13.1031345,80.1570226
13.064254,80.2810028
13.0577447,80.2806024
12.9731767,80.2210472
12.9808562,80.201173
12.9803496,80.2011205
13.0277263,80.1703302
13.028104,80.1701117
13.0254207,80.1642655
13.0250101,80.1642275
13.1408352,80.2405515
13.1417934,80.2406261
13.1417962,80.2403085
13.1417939,80.24073
12.982398,80.2094783
12.9823937,80.2099424
13.1441356,80.2355392
13.1441754,80.2352205
13.05043,80.2762028
13.0510396,80.2764434
13.0327916,80.222256
13.050542,80.2693013
13.0461237,80.2721175
13.1667759,80.3055946
13.1095717,80.2312121
13.1092309,80.231204
13.2049216,80.2764478
13.2047651,80.2759899
13.2048513,80.275212
13.0564596,80.1706305
13.0561676,80.1700281
13.1627929,80.2162595
13.1623989,80.2160053
13.1627428,80.2157522
13.1624302,80.2157642
13.1627156,80.2154274
13.1624747,80.2154578
13.1626926,80.215167
13.1624334,80.2151901
13.1658965,80.2144609
13.1666156,80.2160229
12.9347276,80.2119453
12.93456,80.213307
12.934783,80.2111813
13.0765971,80.245818
13.1193607,80.1862108
13.1193035,80.1857652
13.0190214,80.2422595
12.9326064,80.2471719
12.952756,80.2622313
12.9528679,80.2618933
13.0194389,80.2429902
13.0605298,80.2294222
13.0600275,80.2294354
12.9503608,80.2592944
12.9503288,80.2604337
13.0617994,80.2316304
13.062325,80.2316132
13.0764183,80.2480662
13.0759939,80.248143
13.1368545,80.16996
13.0773955,80.2532576
13.075329,80.2548606
13.0752983,80.2542861
13.1492552,80.2967386
13.1493593,80.2963392
13.1500238,80.2938764
13.1498631,80.2944981
13.0544366,80.2793428
13.0547399,80.2794197
13.054702,80.2796872
12.9917045,80.2706281
12.996261,80.2710668
13.0605541,80.2389682
13.0607908,80.2410095
13.0607706,80.2404479
13.001309,80.2545424
13.001812,80.2545619
13.0013019,80.2547573
13.0018545,80.2547875
13.0013011,80.2550976
13.0012893,80.2552624
13.1535574,80.2941429
13.1529298,80.2939944
13.0013001,80.2549189
13.0017594,80.2549379
12.9566722,80.1939002
12.8841123,80.2341561
12.9563029,80.1999489
12.9562773,80.2002621
13.0483635,80.2352855
13.0482787,80.235621
12.9879696,80.2193054
12.9570683,80.1932175
13.1103044,80.1851012
12.9335009,80.2082101
12.9546965,80.1912748
12.954275,80.1912651
13.0415904,80.1754904
12.929303,80.2050776
12.9554402,80.1995259
12.955126,80.1994664
13.0988607,80.1877463
13.1931182,80.3039313
13.190963,80.3087255
13.1906166,80.3086849
12.9362111,80.2393669
12.9288743,80.2088001
12.9638801,80.1996087
12.940547,80.2304791
13.0772582,80.1627639
13.0774568,80.1617983
13.0770967,80.1618282
13.0761325,80.1644543
13.075491,80.1643793
13.1009168,80.2517848
13.1011173,80.2518557
12.9652199,80.2349025
12.9651686,80.2348988
12.9651005,80.2353727
12.9650371,80.2353665
13.0487183,80.2427296
13.0494218,80.2428885
13.0791878,80.1616411
13.0791537,80.1616434
13.0777784,80.1614304
13.077776,80.1615044
13.0756031,80.2506195
13.1201762,80.1898794
13.1120619,80.2006651
13.1115607,80.2006404
12.924831,80.2499998
13.0944787,80.2573576
13.029255,80.2482946
13.0297248,80.2483732
12.9417191,80.2140436
13.1345117,80.2221776
12.9603547,80.2470609
12.9607327,80.2471932
12.9758547,80.1886999
12.9764815,80.1887665
13.0625532,80.1731996
13.0632658,80.173253
12.9803065,80.1817352
13.0943785,80.2600031
12.9880636,80.1889836
12.8919124,80.2350688
13.062662,80.2647076
12.9425084,80.2044723
12.9424923,80.2047366
13.093825,80.1800912
13.1416931,80.202448
13.1310864,80.1828004
13.1313642,80.1830651
13.0727297,80.1994188
12.9898184,80.1892087
13.1327599,80.1810031
13.1323908,80.1809994
12.9884736,80.1878987
12.9882773,80.1878509
12.9524625,80.2588595
12.9864218,80.1851813
12.9861088,80.1851088
13.139666,80.2513902
13.1388029,80.2513196
12.9885355,80.1868712
12.9885573,80.1863986
13.0843124,80.1748202
13.0842835,80.1739986
12.9874433,80.1879572
13.0785317,80.1744747
13.0791295,80.1742937
13.080492,80.1738698
13.0816392,80.1734956
13.1351618,80.2201085
13.1351512,80.2197315
13.1348143,80.2207306
13.1347626,80.222207
13.0156782,80.1588629
13.0153358,80.1588367
13.0793853,80.1765208
13.0842498,80.1766374
12.9287727,80.2340982
12.9689265,80.2234226
13.132492,80.2573814
13.1328339,80.2574446
13.129594,80.2601049
13.1291197,80.2601189
13.1354317,80.2500075
13.018064,80.1614292
12.9763099,80.2336051
13.0134607,80.1639677
13.1175142,80.2822593
13.1173985,80.2828891
13.0471436,80.1754602
13.1348754,80.2473589
13.1346648,80.2472029
13.0378049,80.2447746
13.1168612,80.2653051
13.1168716,80.2657008
13.0191492,80.1580789
13.0191005,80.1585377
13.0490608,80.1670991
13.0490282,80.1673732
13.0984116,80.2618269
12.978046,80.2591562
12.9779408,80.2603387
12.9784685,80.260417
12.9785434,80.2598366
13.0974591,80.2919976
13.1773838,80.2980541
13.1776214,80.2981393
12.9885044,80.1843107
13.1223548,80.1566318
13.121981,80.1566714
13.1218142,80.1564888
13.0500923,80.2774251
13.097713,80.1835077
13.0493528,80.2789186
13.1331192,80.2520282
12.9898682,80.2005625
12.9899503,80.2002664
12.9880537,80.2003357
12.9880329,80.2005471
12.9543388,80.2605042
12.9542186,80.2605044
12.9540515,80.2605075
12.9530434,80.2622856
12.9533646,80.2623463
12.9534137,80.2618635
13.014059,80.1723277
13.0140446,80.1727395
12.9326782,80.2584704
12.9332229,80.2582057
13.005166,80.2530536
13.0052106,80.2546542
13.0061542,80.2546836
13.1309526,80.2240582
13.1306715,80.2249012
13.1314124,80.2249244
13.1287101,80.2421235
13.1293411,80.2262109
13.128884,80.2262184
13.0923198,80.2173764
13.0925687,80.2177916
12.9761044,80.2240014
12.9758131,80.2240285
12.9788466,80.2288175
12.9788177,80.2283355
13.0454362,80.2763284
13.045336,80.2766207
13.0456016,80.2763811
13.0455,80.2766512
13.0932672,80.2177597
12.9752096,80.2280216
12.9755441,80.2276898
12.9753836,80.2277291
12.9754343,80.2279986
12.979891,80.2332325
12.9799398,80.2322855
12.9993756,80.26715
12.9721177,80.2600972
12.9720029,80.260481
13.1185879,80.2046768
13.1182834,80.2046892
13.119805,80.2083506
13.1197576,80.2076838
13.1182962,80.1673678
13.118429,80.1676256
13.1183743,80.1674807
13.1184675,80.1674581
12.9690497,80.2618981
12.9743571,80.2640021
12.9735392,80.264126
12.9743791,80.2647882
12.9743294,80.2647957
13.036199,80.2783343
13.0365875,80.2784551
13.1224831,80.1683292
13.0121751,80.1716681
13.0121272,80.1713958
13.1200526,80.222871
13.102576,80.2526454
13.103242,80.2520505
13.1056922,80.2453982
13.0833189,80.1647175
13.083196,80.1645879
13.1194888,80.2257398
13.1191334,80.2258985
13.1188184,80.225731
13.1190192,80.2264273
13.1183243,80.2258011
13.1181475,80.2261959
13.1219391,80.2729716
13.0664399,80.231515
13.0688872,80.2255768
13.0689357,80.225632
13.0698331,80.2244581
13.0698923,80.2245042
13.0720851,80.2219006
13.1994436,80.2796658
12.9412841,80.2543087
12.949793,80.2331804
12.8582145,80.2305766
12.8581205,80.2312307
13.1150267,80.1850949
13.1156065,80.1852089
13.0631602,80.2076301
13.0631712,80.2080037
13.0628791,80.2083953
13.0683387,80.2072742
13.1138464,80.1831496
12.9833853,80.194706
12.982984,80.1945272
12.9834124,80.1946242
12.9830048,80.1944634
12.9816758,80.1980197
12.9822455,80.1981268
12.9822541,80.1971101
12.9841265,80.1994283
12.9841575,80.1991643
13.1063348,80.163194
12.9622864,80.197518
12.9627709,80.1976542
13.1202583,80.2021085
13.120813,80.2035071
12.9412641,80.2549695
13.092292,80.2190116
13.0923137,80.2183333
13.0923351,80.2182085
13.0922154,80.2182152
13.0923349,80.2183168
13.0922372,80.2183305
12.9537236,80.1978778
12.9608229,80.2069268
13.1229101,80.2541146
13.1275696,80.2583539
13.118575,80.2209479
13.0943465,80.188077
12.9734198,80.2043019
13.0815997,80.1922105
13.0811408,80.1926277
13.0814361,80.1918862
13.0808709,80.1925256
13.0811575,80.1917937
13.0808055,80.1917001
13.0806467,80.1930428
13.0809564,80.1930482
13.0813893,80.1929829
13.0810333,80.1928502
13.081767,80.19075
13.0814296,80.190576
13.081971,80.1931429
13.0815346,80.1929416
13.0821396,80.1928224
13.0816385,80.1926491
13.0821977,80.1924023
13.0817169,80.1922476
13.0837306,80.1948071
13.0835543,80.196779
13.0835666,80.1963525
13.1150283,80.2042007
13.1120618,80.2059313
13.1145571,80.2069442
13.116655,80.2116052
13.1169363,80.211575
13.1550548,80.2493395
13.1546616,80.249234
13.1168501,80.1726477
13.1170511,80.1730896
13.1170146,80.1719043
12.891231,80.231102
12.8912116,80.2312443
12.8909956,80.2312098
13.0749394,80.2156468
12.96044,80.2353014
12.9604756,80.2350217
13.0223051,80.2040891
13.1335651,80.1580308
13.1119983,80.2362198
13.1084262,80.2543714
13.019875,80.1557895
13.0768224,80.1846197
13.0396485,80.1639093
13.1685546,80.2440506
12.9394141,80.2500012
13.1000542,80.2162504
12.9319293,80.2352085
13.1195915,80.2185596
13.1283239,80.186426
13.117723,80.2561157
13.1229012,80.2046032
12.965448,80.1980716
12.9290074,80.2353488
13.0348717,80.2467104
13.1247022,80.2218024
13.1246362,80.2224056
13.1512785,80.2995695
12.9528394,80.2093526
12.9524448,80.2092698
12.8659031,80.2439358
12.8658118,80.2443385
13.1300012,80.2215456
13.1379773,80.2425922
13.0499755,80.2733413
13.0499947,80.2726967
12.969742,80.2565988
13.080547,80.1865942
12.9713605,80.2057807
13.0993585,80.1943951
13.1271618,80.2585565
13.087708,80.2550197
13.0861316,80.2555333
13.0864221,80.2554506
13.0867402,80.2553664
13.0871455,80.2552312
13.0115454,80.2474339
13.0120491,80.2466451
13.0036507,80.2207117
13.0037964,80.2201035
12.9651369,80.2491484
12.9609969,80.253418
12.9020599,80.2327727
12.9022199,80.2321142
12.9014766,80.2315486
13.1076216,80.2498619
12.9727315,80.2125455
13.1353793,80.1797062
13.1286727,80.1955747
13.1286993,80.1958177
13.0803768,80.2485785
12.9495017,80.2398546
12.938881,80.2140266
13.1742077,80.2439003
13.1164486,80.2395241
13.1165065,80.2384788
13.1165144,80.237816
12.9373935,80.2505746
12.9366831,80.2473704
13.1296894,80.1984033
13.1308011,80.1988535
13.1311278,80.1992803
13.06201,80.163354
13.0999699,80.2378931
13.1001823,80.2356224
13.100737,80.2355452
13.100471,80.2359122
13.0978314,80.2337683
13.0776008,80.1683362
13.0771129,80.1678908
13.0789148,80.1695655
13.0786277,80.1736675
13.0790261,80.1734131
13.078881,80.172911
12.9348509,80.2531926
12.9335541,80.2521179
12.9343716,80.2531324
12.9342728,80.2540183
12.9768618,80.2335508
12.9766831,80.234936
12.94774,80.251273
12.9297919,80.19904
12.9297887,80.1988189
13.1688058,80.244599
13.1729724,80.2489775
13.173198,80.2489498
13.1732802,80.2492875
13.0791061,80.172832
13.0792108,80.1733529
13.0745118,80.1717898
12.9430292,80.2048236
12.958167,80.1957762
12.958217,80.196143
12.9577567,80.1965746
12.9555387,80.195524
12.9544125,80.1983684
12.9577362,80.1958084
12.9779698,80.2512188
12.9796966,80.2546
13.12438,80.1657099
13.1047978,80.205098
13.1056346,80.2067547
13.1070325,80.2108796
13.1059083,80.2015347
13.1058415,80.2104079
12.8767169,80.2127676
13.0718397,80.1875641
13.078569,80.2120502
12.9197046,80.2260458
12.919602,80.2257759
12.9188439,80.2258003
12.9165124,80.2281508
12.9164637,80.2319224
13.1244182,80.1623941
13.1246315,80.1615938
12.931803,80.2367359
12.9319651,80.237143
12.935364,80.2390106
12.93539,80.242054
13.1056751,80.2462517
13.1042393,80.2438779
13.1030068,80.2486731
13.1030239,80.248597
13.0125201,80.2257223
13.0770718,80.2762158
13.0430909,80.2730653
13.1093923,80.2724701
13.1084062,80.2669367
13.1056776,80.2629879
13.1033147,80.2799803
13.1032307,80.2801392
13.0473735,80.1993497
13.0427009,80.2055776
13.0428333,80.2046294
13.0428593,80.2044011
13.0429631,80.2038043
12.9432044,80.2518641
12.9440808,80.2520228
12.943832,80.2514603
12.9437422,80.2519615
12.943432,80.2516516
12.9433806,80.251896
13.0982876,80.2528626
13.0981557,80.2530913
13.0983832,80.2533654
13.086656,80.2406159
12.9933692,80.2025679
13.022714,80.1712961
13.0223337,80.1712105
12.9526509,80.2034
12.9522799,80.2035961
13.0066297,80.25582
13.0341344,80.1627161
13.0927455,80.1471402
12.9869535,80.2108207
13.1093122,80.2563412
13.1205227,80.2203568
13.0436568,80.1985236
13.0437242,80.1985344
13.0446389,80.198229
13.0449323,80.1987318
13.0453307,80.19882
13.1241972,80.2772929
13.1235876,80.2771348
13.1241085,80.2772699
13.1239285,80.2775397
12.9419581,80.2598675
12.8740031,80.208266
12.8745574,80.2080657
12.9913274,80.1995071
13.0065905,80.2575961
13.0067779,80.2575987
12.9189776,80.2484942
13.0114955,80.2230235
12.9204105,80.2382246
12.9323108,80.2310459
12.9324438,80.2304586
12.9326476,80.2308727
12.9323634,80.2308187
12.9676825,80.2552719
12.9676326,80.2555938
12.9675851,80.2558927
12.9676462,80.2563681
13.0122301,80.217488
13.1338374,80.2797342
13.1285131,80.2600717
13.1279518,80.2602074
13.1287805,80.2603124
13.167567,80.255596
12.8638384,80.2389505
13.0566062,80.2567746
13.0495764,80.2553071
13.049857,80.2553485
13.0462147,80.2627293
13.0461665,80.263409
13.0480182,80.263731
12.9366871,80.1987963
13.1227892,80.1562084
13.1219632,80.1573892
13.1218917,80.1574514
13.1205614,80.1618331
13.1321722,80.1574772
12.923753,80.235488
13.1337155,80.164495
13.1337614,80.1643531
13.1332018,80.165429
13.130931,80.1636028
13.1324889,80.2005119
13.1332777,80.2007576
13.1335493,80.2028265
12.8909996,80.22872
12.9403866,80.2015736
12.9403798,80.2018563
12.93904,80.20363
12.9386181,80.2036103
12.9376504,80.2036246
12.9377524,80.2036385
12.9376582,80.2035741
12.9377641,80.2035887
12.9416701,80.208418
12.9418578,80.2075678
12.9375722,80.2105262
12.9376262,80.2103882
12.9376294,80.2105304
12.9361363,80.2064112
12.9365914,80.2079157
12.9363875,80.2083086
12.9365752,80.2082984
12.9365909,80.2085468
12.9367534,80.2094065
12.9373118,80.2051313
12.9596649,80.2010972
12.9587842,80.2019764
12.9585619,80.201224
12.9447227,80.2513949
12.9445537,80.2499976
12.945188,80.2500773
12.9451934,80.2500184
12.9453606,80.2499906
12.9456273,80.2521909
12.9456064,80.252455
12.9463529,80.2520397
12.946042,80.2519781
12.9464289,80.2530626
12.9474788,80.2486727
12.9470872,80.2487124
12.9416626,80.2460211
12.9684559,80.2462975
13.1159664,80.2662267
13.1165635,80.2668088
13.1145764,80.2753228
13.1119366,80.276528
13.1384368,80.1935101
13.138015,80.1934139
13.1380209,80.1939247
13.1377164,80.1941949
13.1379733,80.191934
13.1381017,80.1913391
13.1389441,80.1949504
13.1360063,80.1947288
13.1374177,80.1950224
13.1366278,80.1951715
12.9715255,80.2215295
13.1389054,80.2009014
13.138715,80.1995208
13.1326802,80.205518
13.1326825,80.2054746
13.1120808,80.199922
13.1122476,80.1995949
13.0429907,80.189762
13.0432681,80.189677
13.0432735,80.1897433
13.1430762,80.2016908
13.1446715,80.2010297
13.144262,80.2012207
13.1448028,80.2014756
13.1437043,80.2017735
13.1444478,80.2017819
13.1443509,80.2023512
13.1414726,80.2065936
13.1423288,80.2074286
13.1407354,80.2022421
13.1419511,80.2044368
12.9862657,80.2517351
13.1407712,80.2090913
13.1404546,80.2089879
13.1396896,80.2071866
13.1633976,80.2426762
13.1482578,80.2344443
13.1491362,80.2347221
13.1498949,80.2341075
13.1494847,80.2341315
13.1492197,80.2350183
13.1499982,80.2348081
13.0297704,80.2105486
13.1053418,80.1787519
13.1060918,80.1788347
13.1040304,80.1796431
13.1049655,80.1797101
13.1048878,80.1800622
13.1039584,80.1800227
13.103274,80.1798045
13.1033058,80.1810833
13.1039771,80.181243
13.1054257,80.1842891
13.1055048,80.1839486
13.1032553,80.1851938
13.1030648,80.184743
13.1028258,80.1843731
13.1028805,80.1845499
13.1031205,80.1844558
13.1030874,80.1843277
13.103046,80.1829209
13.0187916,80.1755787
13.0186511,80.17563
13.1327309,80.2148294
13.011023,80.1873879
13.0108338,80.1872871
13.0116299,80.1789395
